"rep","stat"
1,96.1976550485453
2,205.486357158491
3,-26.7648718054714
4,88.3003943624402
5,-6.2270912490218
6,13.3275489401851
7,39.8611291042904
8,9.87704991240885
9,174.341420207154
10,98.3890573405084
11,90.8643501254653
12,95.0091398622981
13,83.8644478793211
14,120.911660146867
15,122.307927833824
16,65.2471958601994
17,4.84138147735959
18,-31.9951063619413
19,157.834725668399
20,150.00692931226
21,131.326195204412
22,-29.4270039632752
23,94.3383805653048
24,99.485318489284
25,121.5691141139
26,150.249845691141
27,70.3985435434015
28,85.3080402881329
29,32.4084736234165
30,-26.8392180662686
31,75.7164470725995
32,175.766562331926
33,90.0933483612117
34,11.2638532896076
35,112.749928143157
36,176.493934872425
37,273.859028401786
38,62.5039921316388
39,158.583767324257
40,70.5142747527946
41,90.6931470663978
42,160.041827651112
43,-23.9813202283682
44,134.757955599018
45,49.5933729054259
46,71.2406668404082
47,114.840649273651
48,4.80311779279484
49,165.597717782199
50,67.4630619754042
51,9.67070237653657
52,18.8617045248634
53,60.171805305622
54,96.2579491157539
55,-28.5350927808086
56,142.003962242238
57,79.9818355680465
58,-34.3759170671997
59,-15.4856868659533
60,99.0882437488468
61,115.796805259376
62,-1.02351921254982
63,178.220736727338
64,91.7240719857609
65,99.1397844989405
66,2.03972717269067
67,104.622064888493
68,56.8011419778046
69,-10.3214890053732
70,73.0462616194818
71,86.7789872292125
72,61.5662894700204
73,169.205816641764
74,70.7735304692706
75,95.1933197519778
76,-36.0172913711979
77,83.075171479863
78,174.831087283435
79,175.04701591338
80,15.3399710384347
81,-5.6432006961726
82,205.17082959562
83,94.7692134196709
84,96.0977445803226
85,130.334706804462
86,173.06296497577
87,250.769095654664
88,-63.3500325545673
89,31.7031116650093
90,9.27505917976907
91,105.656621358234
92,-20.2637023892805
93,128.335912137184
94,-90.342057660144
95,0.396473757635306
96,27.8129034494101
97,195.108734613623
98,16.611435647955
99,76.5215799711359
100,28.860432100652
101,64.5806214804033
102,36.006404706613
103,70.2807562310371
104,228.626517801131
105,1.86857482561032
106,25.4298311283946
107,53.7064204728917
108,110.094298266005
109,114.686981977807
110,145.066392080504
111,11.4211076111558
112,52.8973018091885
113,96.2306003216995
114,148.590820966076
115,15.6691253440428
116,23.4622552366455
117,125.235531316374
118,123.711694582154
119,233.199647703079
120,-37.0486796433805
121,63.0920727427754
122,3.09347928745073
123,144.188106059697
124,105.40563639513
125,99.8319717452456
126,158.399224759923
127,31.0243179868819
128,100.325100886022
129,151.804294819118
130,64.1885990722605
131,117.710529851333
132,-15.9778672977727
133,157.642879510518
134,59.2177826743068
135,133.371501680873
136,168.12893649698
137,-102.741124606903
138,119.444265930475
